    566,   8.24048138,   24.2697964,   4.20202017
    567,   8.54588604,          25.,   3.53982186
    568,   7.48295784,   24.2970276,   5.43763161
    569,   7.88692141,          25.,   4.83311176
    570,   6.54204607,   24.3254108,   6.53942919
    571,    7.0337553,          25.,   6.00739431
    572,   5.44027185,    24.352684,   7.48103905
    573,   6.00739431,          25.,    7.0337553
    574,   4.20393705,   24.3768196,   8.23950291
    575,   4.83311176,          25.,   7.88692141
    576,   2.86281395,   24.3959122,   8.79583931
    577,   3.53982186,          25.,   8.54588604
    578,   1.44974351,   24.4082336,   9.13568497
    579,   2.15936971,          25.,   8.99442196
    580,           0.,   24.4125004,         9.25
    581,  0.725746632,          25.,   9.22148514
    582,           0.,        13.25,   14.6312504
    583,  0.982721567,   13.2135067,    13.504837
    584,   2.01015425,    13.096632,   13.8764744
    585,   1.03327107,     13.20965,   15.0028858
    586,           0.,        13.25,     13.09375
    587,  0.904568434,   13.2190866,    12.038168
    588,   1.88250577,   13.1155891,   12.4492559
    589,           0.,        13.25,   11.5562496
    590,  0.806953788,   13.2254047,   10.6168261
    591,   1.70796037,   13.1394587,   11.0987444
    592,           0.,        13.25,   10.0187502
    593,   1.55621493,   13.1582937,   9.78673744
    594,    2.9113543,   12.9261951,   12.7517824
    595,    3.9549346,   12.6459875,   13.0555315
    596,   3.07061887,   12.8892899,   14.1802235
    597,   2.68599343,   12.9748964,   11.4118023
    598,   3.70123792,   12.7225523,   11.7143288
    599,   2.42377782,   13.0264273,   10.1834335
    600,   3.39135075,   12.8086395,   10.4964905
    601,   3.08703923,   12.8853674,   9.34445286
    602,   4.73915768,   12.3734751,    11.900034
    603,   5.77423525,   11.9256325,   12.1214848
    604,   5.01602697,   12.2638483,   13.2769823
    605,   4.38040209,    12.504982,   10.6600084
    606,   5.39803696,   12.1005659,   10.8457146
    607,   3.99226308,   12.6342525,   9.56510353
    608,    4.9658761,   12.2842407,   9.72862148
    609,   4.51700449,   12.4562902,   8.70234489
    610,   6.41735554,   11.5922413,   10.9080944
    611,   7.42907524,   10.9713869,   11.0362587
    612,   6.81837368,   11.3609982,     12.24965
